Curriculum,Biochemistry,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,
Degree Type,BS,,,,,,,,
System Type,Quarter,,,,,,,,
CIP,26.0202,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,MATH 10A,MATH,10A,,,,4,,
2,CHEM 6A,CHEM,6A,,,,4,,
3,MATH 10B,MATH,10B,1,,,4,,
4,CHEM 6B,CHEM,6B,2;1,,,4,,
5,BILD 1,BILD,1,,,,4,,
6,MATH 10C,MATH,10C,3,,,4,,
7,CHEM 6C,CHEM,6C,4,,,4,,
8,CHEM 7LM / 7L,CHEM,7LM,4,,,4,,
9,MATH 11,MATH,11,3,,,5,,
10,PHYS 1A,PHYS,1A,1,,,3,,
11,PHYS 1AL,PHYS,1AL,1,,,2,,
12,CHEM 41A,CHEM,41A,4,,,4,,
13,BILD 2,BILD,2,5,,,4,,
14,PHYS 1B,PHYS,1B,3;10,,,3,,
15,PHYS 1BL,PHYS,1BL,3;10;11,,,2,,
16,CHEM 41B,CHEM,41B,12,,,4,,
17,CHEM 43AM / 43A,CHEM,43AM,8;12,,,4,,
18,PHYS 1CL,PHYS,1CL,3;14;15,,,2,,
19,PHYS 1C,PHYS,1C,3;14,,,3,,
20,CHEM 41C,CHEM,41C,16,,,4,,
21,CHEM 100A,CHEM,100A,7;8,,,4,,
22,CHEM 114A,CHEM,114A,12,,,4,,
28,BIOCHEM RESTRICTED ELECTIVE 1,,,,,,4,,
23,CHEM 114B,CHEM,114B,16;22,,,4,,
24,CHEM 108 / 109 1,CHEM,108,17;22,,,6,,
25,CHEM 114C,CHEM,114C,22,,,4,,
29,BIOCHEM RESTRICTED ELECTIVE 2,,,,,,4,,
26,CHEM 126A,CHEM,126A,7;19;6,,,4,,
27,CHEM 126B,CHEM,126B,26,,,4,,
30,CHEM 108 / 109 2,CHEM,108,17;22,,,6,,
31,CHEM ELECTIVE,,,,,,4,,
32,BIOCHEM RESTRICTED ELECTIVE 3,,,,,,4,,
