Curriculum,Japanese Studies,,,,,,,,,
Degree Plan,Japanese Studies/ Warren,,,,,,,,,
Institution,"University of California, San Diego",,,,,,,,,
Degree Type,BA,,,,,,,,,
System Type,Quarter,,,,,,,,,
CIP,05.0127,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,JAPN 10A,JAPN,10A,,,,5,,,1
2,HILD 10,HILD,10,,,,4,,,1
3,JAPN 10B,JAPN,10B,1,,,5,,,2
4,HILD 11,HILD,11,,,,4,,,2
5,JAPN 10C,JAPN,10C,3,,,5,,,3
6,HILD 12,HILD,12,,,,4,,,3
7,JAPN 20A,JAPN,20A,5,,,5,,,4
8,JAPN 20B,JAPN,20B,7,,,5,,,5
9,JAPN 20C,JAPN,20C,8,,,5,,,6
21,GE / DEI,,,,,,4,,,6
22,UD JS NON - LANG ELECTIVE 1,,,,,,4,,,7
10,JAPN 130A,JAPN,130A,9,,,4,,,7
11,JAPN 130B,JAPN,130B,10,,,4,,,8
12,JAPN 190,JAPN,190,,,,4,,,8
23,UD JS NON - LANG ELECTIVE 2,,,,,,4,,,9
13,JAPN 130C,JAPN,130C,11,,,4,,,9
24,UD JS NON - LANG ELECTIVE 3,,,,,,4,,,10
14,JAPN 140A,JAPN,140A,13,,,4,,,10
25,UD JS NON - LANG ELECTIVE 4,,,,,,4,,,11
15,JAPN 140B,JAPN,140B,14,,,4,,,11
26,UD JS NON - LANG ELECTIVE 5,,,,,,4,,,12
16,JAPN 140C,JAPN,140C,15,,,4,,,12
Additional Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
17,WCWP 10A,WCWP,10A,,,,4,,,1
27,GE 1,,,,,,4,,,1
18,WCWP 10B,WCWP,10B,17,,,4,,,2
28,GE 2,,,,,,4,,,2
19,PHIL / POLI 27,POLI,27,17;18,,,4,,,3
29,GE 3,,,,,,4,,,3
20,PHIL / POLI 28,POLI,28,19,,,4,,,4
30,GE 4,,,,,,4,,,4
31,GE 5,,,,,,4,,,4
32,GE 6,,,,,,4,,,5
33,GE 7,,,,,,4,,,5
34,GE 8,,,,,,4,,,5
35,GE 9,,,,,,4,,,6
36,GE 10,,,,,,4,,,6
37,GE 11,,,,,,4,,,7
38,ELECTIVE 1,,,,,,4,,,7
39,GE 12,,,,,,4,,,8
40,ELECTIVE 2,,,,,,4,,,8
41,GE 13,,,,,,4,,,9
42,ELECTIVE 3,,,,,,4,,,10
43,ELECTIVE 4,,,,,,4,,,11
44,ELECTIVE 5,,,,,,4,,,12
